JaccardIndex	Class
0.5	RepoJC
0.2	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.4	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
0.3333333333333333	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.42857142857142855	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.25	RepoJC
0.4	RepoJC
0.6666666666666666	RepoJC
0.3333333333333333	RepoJC
0.6666666666666666	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
1.0	RepoJC
0.4	RepoJC
0.5	RepoJC
1.0	RepoJC
0.3333333333333333	RepoJC
0.6666666666666666	RepoJC
0.3333333333333333	RepoJC
0.6666666666666666	RepoJC
0.6	RepoJC
0.5	RepoJC
0.4	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.25	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.42857142857142855	RepoJC
0.2857142857142857	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
1.0	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.4	RepoJC
1.0	RepoJC
1.0	RepoJC
0.25	RepoJC
0.2222222222222222	RepoJC
0.6666666666666666	RepoJC
0.4	RepoJC
0.5	RepoJC
0.75	RepoJC
0.75	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.75	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.25	RepoJC
0.4	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.2	RepoJC
0.6666666666666666	RepoJC
0.6666666666666666	RepoJC
0.25	RepoJC
1.0	RepoJC
0.5	RepoJC
0.4	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.42857142857142855	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.42857142857142855	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.1875	RepoJC
0.4	RepoJC
1.0	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.23076923076923078	RepoJC
0.4	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.42857142857142855	RepoJC
1.0	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.4	RepoJC
0.4	RepoJC
0.375	RepoJC
0.6666666666666666	RepoJC
0.4	RepoJC
0.3333333333333333	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.4	RepoJC
0.2	RepoJC
1.0	RepoJC
0.5	RepoJC
0.25	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6	RepoJC
0.25	RepoJC
0.2222222222222222	RepoJC
0.6666666666666666	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.6	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
1.0	RepoJC
0.2222222222222222	RepoJC
0.5	RepoJC
0.5	RepoJC
0.2857142857142857	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
1.0	RepoJC
1.0	RepoJC
0.5	RepoJC
0.2857142857142857	RepoJC
0.6666666666666666	RepoJC
0.2857142857142857	RepoJC
0.5	RepoJC
0.25	RepoJC
0.2	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
1.0	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
0.4	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.3	RepoJC
0.5	RepoJC
0.16666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.15384615384615385	RepoJC
0.5	RepoJC
0.4	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
1.0	RepoJC
1.0	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.2857142857142857	RepoJC
0.5	RepoJC
0.5	RepoJC
0.18181818181818182	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.6666666666666666	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
1.0	RepoJC
0.3333333333333333	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.23076923076923078	RepoJC
0.5	RepoJC
0.25	RepoJC
0.5	RepoJC
0.3	RepoJC
0.2727272727272727	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
0.5	RepoJC
0.42857142857142855	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.4	RepoJC
0.5	RepoJC
1.0	RepoJC
0.25	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
0.5	RepoJC
0.4	RepoJC
0.5	RepoJC
0.2857142857142857	RepoJC
1.0	RepoJC
1.0	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.25	RepoJC
0.6666666666666666	RepoJC
0.6666666666666666	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3	RepoJC
0.3333333333333333	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.21428571428571427	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
0.6	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.2857142857142857	RepoJC
0.23529411764705882	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
1.0	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.42857142857142855	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
1.0	RepoJC
1.0	RepoJC
0.5	RepoJC
0.4	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.42857142857142855	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.75	RepoJC
0.5	RepoJC
1.0	RepoJC
0.4	RepoJC
0.5	RepoJC
0.21428571428571427	RepoJC
1.0	RepoJC
1.0	RepoJC
1.0	RepoJC
1.0	RepoJC
0.2857142857142857	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
0.16666666666666666	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.75	RepoJC
0.6666666666666666	RepoJC
0.2857142857142857	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
0.5	RepoJC
0.4	RepoJC
0.23076923076923078	RepoJC
0.5	RepoJC
0.4	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
0.1875	RepoJC
0.6	RepoJC
0.6	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
1.0	RepoJC
0.4	RepoJC
0.5	RepoJC
0.4	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.2222222222222222	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.4	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
1.0	RepoJC
0.25	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.25	RepoJC
1.0	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
0.5	RepoJC
0.4	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.14285714285714285	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
0.6	RepoJC
0.5	RepoJC
0.42857142857142855	RepoJC
0.5	RepoJC
0.5	RepoJC
0.25	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
1.0	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.42857142857142855	RepoJC
1.0	RepoJC
0.2857142857142857	RepoJC
0.5	RepoJC
0.25	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.4	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.23076923076923078	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
0.2857142857142857	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.4	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
1.0	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.4	RepoJC
0.5	RepoJC
1.0	RepoJC
0.21428571428571427	RepoJC
0.6666666666666666	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
0.3333333333333333	RepoJC
0.21212121212121213	RepoJC
1.0	RepoJC
0.5	RepoJC
1.0	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.26666666666666666	RepoJC
0.5	RepoJC
1.0	RepoJC
0.4	RepoJC
0.2727272727272727	RepoJC
0.3333333333333333	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.6	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.25	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
1.0	RepoJC
0.21428571428571427	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.25	RepoJC
0.4	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
1.0	RepoJC
1.0	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.25	RepoJC
0.75	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
1.0	RepoJC
1.0	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
0.3333333333333333	RepoJC
0.2222222222222222	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.25	RepoJC
0.3333333333333333	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.4	RepoJC
0.2222222222222222	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.4444444444444444	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.2857142857142857	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.42857142857142855	RepoJC
0.5	RepoJC
0.4	RepoJC
0.6666666666666666	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
1.0	RepoJC
1.0	RepoJC
0.2857142857142857	RepoJC
0.21428571428571427	RepoJC
0.3333333333333333	RepoJC
0.25	RepoJC
1.0	RepoJC
0.3333333333333333	RepoJC
0.4	RepoJC
1.0	RepoJC
0.4	RepoJC
0.2857142857142857	RepoJC
0.3333333333333333	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.4	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.2	RepoJC
0.23529411764705882	RepoJC
1.0	RepoJC
0.3333333333333333	RepoJC
0.6666666666666666	RepoJC
0.2413793103448276	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.4	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.4	RepoJC
0.5	RepoJC
0.5	RepoJC
0.2727272727272727	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
1.0	RepoJC
0.25	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.42857142857142855	RepoJC
1.0	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.3076923076923077	RepoJC
0.3333333333333333	RepoJC
0.25	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
0.42857142857142855	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.4166666666666667	RepoJC
0.25	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.3	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.4	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.2857142857142857	RepoJC
0.3333333333333333	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.18181818181818182	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.25	RepoJC
0.5	RepoJC
1.0	RepoJC
0.3333333333333333	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.6666666666666666	RepoJC
0.42857142857142855	RepoJC
0.5	RepoJC
1.0	RepoJC
0.3333333333333333	RepoJC
0.3333333333333333	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.25	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.14814814814814814	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.25	RepoJC
0.26666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.16666666666666666	RepoJC
0.5	RepoJC
0.4	RepoJC
0.4	RepoJC
0.3076923076923077	RepoJC
0.15	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.6666666666666666	RepoJC
0.4	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.17647058823529413	RepoJC
0.5	RepoJC
0.375	RepoJC
0.375	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.4	RepoJC
1.0	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.6666666666666666	RepoJC
0.25	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.25	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.4	RepoJC
0.3333333333333333	RepoJC
0.3333333333333333	RepoJC
0.2857142857142857	RepoJC
0.25	RepoJC
0.5	RepoJC
0.25	RepoJC
0.3333333333333333	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
0.5	RepoJC
0.25	RepoJC
0.2222222222222222	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.4	RepoJC
1.0	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.25	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.4	RepoJC
0.4	RepoJC
0.25	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
1.0	RepoJC
0.4	RepoJC
0.5	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.23529411764705882	RepoJC
0.5	RepoJC
0.25	RepoJC
0.6666666666666666	RepoJC
0.4	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.6666666666666666	RepoJC
0.2857142857142857	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
0.17391304347826086	RepoJC
0.25	RepoJC
0.5	RepoJC
0.2222222222222222	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.2	RepoJC
1.0	RepoJC
0.5	RepoJC
0.4	RepoJC
0.5	RepoJC
0.2631578947368421	RepoJC
0.1724137931034483	RepoJC
0.3	RepoJC
1.0	RepoJC
0.5	RepoJC
0.4	RepoJC
0.2	RepoJC
0.5	RepoJC
0.4166666666666667	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3125	RepoJC
1.0	RepoJC
0.2727272727272727	RepoJC
0.4	RepoJC
0.25	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.4	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
0.5	RepoJC
0.4	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.4	RepoJC
0.25	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
1.0	RepoJC
0.4	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.18181818181818182	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.3333333333333333	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.3333333333333333	RepoJC
0.3333333333333333	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
1.0	RepoJC
0.23076923076923078	RepoJC
1.0	RepoJC
0.5	RepoJC
0.2857142857142857	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.42857142857142855	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
0.75	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.4	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.75	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
1.0	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.3333333333333333	RepoJC
0.25	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.3333333333333333	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3	RepoJC
0.5	RepoJC
0.4	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.2222222222222222	RepoJC
0.3333333333333333	RepoJC
0.3333333333333333	RepoJC
0.6666666666666666	RepoJC
0.3	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.4	RepoJC
0.3333333333333333	RepoJC
0.2857142857142857	RepoJC
0.2857142857142857	RepoJC
0.5	RepoJC
0.5	RepoJC
0.4	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.3333333333333333	RepoJC
0.2	RepoJC
0.25	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
0.5	RepoJC
0.2727272727272727	RepoJC
0.5	RepoJC
0.2	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.4	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
1.0	RepoJC
0.5	RepoJC
0.3125	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.6	RepoJC
0.4	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.75	RepoJC
0.5	RepoJC
0.5	RepoJC
0.2857142857142857	RepoJC
1.0	RepoJC
0.5	RepoJC
1.0	RepoJC
0.4	RepoJC
0.5	RepoJC
0.4	RepoJC
0.3333333333333333	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.2727272727272727	RepoJC
0.25	RepoJC
0.6666666666666666	RepoJC
0.4	RepoJC
0.5	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
0.25	RepoJC
0.6666666666666666	RepoJC
0.6666666666666666	RepoJC
1.0	RepoJC
0.3333333333333333	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
0.15384615384615385	RepoJC
0.3333333333333333	RepoJC
0.4	RepoJC
0.4	RepoJC
0.5	RepoJC
0.5	RepoJC
1.0	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
0.3333333333333333	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
0.6666666666666666	RepoJC
0.6	RepoJC
1.0	RepoJC
0.2727272727272727	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.4	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.5	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
0.2857142857142857	RepoJC
1.0	RepoJC
0.6666666666666666	RepoJC
0.5	RepoJC
1.0	RepoJC
0.5	RepoJC
